City,Province,Ycase,Scase,aCAPEX_s,aCAPEX_w,aCAPEX_bat,aCAPEX_ely,aCAPEX_FC,aCAPEX_DRP,aCAPEX_cmp2b,aCAPEX_CGH2,aCAPEX_EAF,aCAPEX_cst,aOPEX_maint,aOPEX_pel,aOPEX_lmp,aOPEX_scr,aOPEX_lime,aOPEX_aly,aOPEX_eld,aOPEX_labour,TotalTransportCost_mUSD
Deyang,Sichuan ,Y2030,S3,116.2405374,10.87637761,5.85E-12,45.01469738,0,16.79477911,0.917395197,0.000169367,39.08545831,16.18888691,48.13215228,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,29.66737549
Deyang,Sichuan ,Y2040,S1,217.7554904,11.01391017,3.54E-12,83.18701129,0,33.58955823,1.372880442,0.000341275,42.45862596,17.89096051,79.972498,235.2340426,0,0,6.05,26.367,10.79,73.40276596,59.33475098
Deyang,Sichuan ,Y2040,S2,155.6367094,11.4241712,2.25E-12,59.50178261,0,25.19216867,1.14513782,0.000264796,40.57997043,16.94300585,60.95561684,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,44.50106324
Deyang,Sichuan ,Y2040,S3,98.86547338,10.47202927,1.30E-11,37.83631414,0,16.79477911,0.917395197,0.000168191,39.02547163,16.15861811,43.2136429,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,29.66737549
Deyang,Sichuan ,Y2050,S1,171.6202462,10.70197061,2.64E-11,68.45370794,0,33.58955823,1.372880442,0.000327501,42.32615447,17.82411645,67.91977627,235.2340426,0,0,6.05,26.367,10.79,73.40276596,59.33475098
Deyang,Sichuan ,Y2050,S2,122.654344,10.91834723,1.98E-11,48.96382048,0,25.19216867,1.14513782,0.00026389,40.5355207,16.92057687,52.29737925,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,44.50106324
Deyang,Sichuan ,Y2050,S3,77.87712554,10.04381882,6.87E-12,31.13566116,0,16.79477911,0.917395197,0.000169332,38.96478325,16.12799524,37.67453448,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,29.66737549
Jiaxing,Zhejiang ,YCurrent,S1,61.3845598,218.5973247,0,86.59316618,0,33.58955823,1.372880442,5.74E-05,29.12293593,11.16187728,86.75754116,235.2340426,0,0,6.05,26.367,10.79,73.40276596,8.236862288
Jiaxing,Zhejiang ,YCurrent,S2,44.05571388,156.8897788,-1.20E-11,62.12852948,0,25.19216867,1.14513782,6.04E-05,29.12927814,11.1650775,64.74199207,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,6.177646716
Jiaxing,Zhejiang ,YCurrent,S3,27.92493648,100.4244988,-8.34E-12,39.73223031,0,16.79477911,0.917395197,4.13E-05,29.14243971,11.17171873,44.39924124,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,4.118431144
Jiaxing,Zhejiang ,Y2030,S1,64.46450002,174.792987,0,54.75187441,0,33.58955823,1.372880442,6.99E-05,29.1412256,11.1711061,72.51373456,235.2340426,0,0,6.05,26.367,10.79,73.40276596,8.236862288
Jiaxing,Zhejiang ,Y2030,S2,46.1452706,125.5817249,3.56E-12,39.27921377,0,25.19216867,1.14513782,5.26E-05,29.14746924,11.17425659,54.52317576,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,6.177646716
Jiaxing,Zhejiang ,Y2030,S3,29.38450836,80.33526249,-3.39E-12,25.10666968,0,16.79477911,0.917395197,3.68E-05,29.1603273,11.18074466,37.87443116,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,4.118431144
Jiaxing,Zhejiang ,Y2040,S1,66.83159981,146.3089751,5.17E-13,45.52265357,0,33.58955823,1.372880442,7.34E-05,29.15893927,11.18004428,65.5782978,235.2340426,0,0,6.05,26.367,10.79,73.40276596,8.236862288
Jiaxing,Zhejiang ,Y2040,S2,47.9436228,105.0463689,-5.50E-12,32.65493521,0,25.19216867,1.14513782,5.15E-05,29.16539244,11.18330049,49.54845473,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,6.177646716
Jiaxing,Zhejiang ,Y2040,S3,30.5120956,67.24264818,0,20.87468993,0,16.79477911,0.917395197,3.89E-05,29.17758566,11.1894531,34.69903848,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,4.118431144
Jiaxing,Zhejiang ,Y2050,S1,67.11376174,116.1086134,0,38.043099,0,33.58955823,1.372880442,6.87E-05,29.18390148,11.19264001,58.24213857,235.2340426,0,0,6.05,26.367,10.79,73.40276596,8.236862288
Jiaxing,Zhejiang ,Y2050,S2,48.12918487,83.38187141,0,27.29840201,0,25.19216867,1.14513782,5.05E-05,29.19037349,11.19590573,44.28634333,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,6.177646716
Jiaxing,Zhejiang ,Y2050,S3,30.67438097,53.39138461,0,17.42220163,0,16.79477911,0.917395197,3.98E-05,29.20511486,11.20334411,31.34122316,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,4.118431144
Lishui ,Zhejiang ,YCurrent,S1,322.2843404,17.68587761,3.29E-11,164.770162,0,33.58955823,1.372880442,0.000268996,33.35203988,13.29584953,115.1376065,235.2340426,0,0,6.05,26.367,10.79,73.40276596,8.236862288
Lishui ,Zhejiang ,YCurrent,S2,230.0460819,15.14349595,4.73E-12,117.8016805,0,25.19216867,1.14513782,0.0001908,32.9015939,13.06855806,85.47657683,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,6.177646716
Lishui ,Zhejiang ,YCurrent,S3,145.4768816,12.71742251,1.19E-11,74.67157354,0,16.79477911,0.917395197,0.000117493,32.34995439,12.79020515,58.0681229,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,4.118431144
Lishui ,Zhejiang ,Y2030,S1,254.60598,14.84236877,-8.23E-13,104.8053268,0,33.58955823,1.372880442,0.000285465,33.71431403,13.47865018,89.62188827,235.2340426,0,0,6.05,26.367,10.79,73.40276596,8.236862288
Lishui ,Zhejiang ,Y2030,S2,181.7875829,12.67050458,1.90E-11,74.97581184,0,25.19216867,1.14513782,0.000193684,33.21928282,13.22886137,67.19923852,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,6.177646716
Lishui ,Zhejiang ,Y2030,S3,115.0799276,10.55345006,0,47.54694694,0,16.79477911,0.917395197,0.000124049,32.63926112,12.93618703,46.43356758,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,4.118431144
Lishui ,Zhejiang ,Y2040,S1,216.645078,13.80932228,0,88.10026361,0,33.58955823,1.372880442,0.000288682,33.8063035,13.52506734,78.71184468,235.2340426,0,0,6.05,26.367,10.79,73.40276596,8.236862288
Lishui ,Zhejiang ,Y2040,S2,154.6019745,11.89262655,2.48E-11,63.02803299,0,25.19216867,1.14513782,0.000191945,33.26842062,13.25365591,59.37666203,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,6.177646716
Lishui ,Zhejiang ,Y2040,S3,97.87059147,9.873012678,0,39.94917588,0,16.79477911,0.917395197,0.000127718,32.68901864,12.96129428,41.44345958,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,4.118431144
Lishui ,Zhejiang ,Y2050,S1,170.8121765,12.67427674,8.07E-12,72.52397493,0,33.58955823,1.372880442,0.000296099,33.94075373,13.59290986,66.47019842,235.2340426,0,0,6.05,26.367,10.79,73.40276596,8.236862288
Lishui ,Zhejiang ,Y2050,S2,121.9979613,10.83699293,0,51.80971106,0,25.19216867,1.14513782,0.000211799,33.41214078,13.32617596,50.60675725,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,6.177646716
Lishui ,Zhejiang ,Y2050,S3,77.23463981,8.928059385,-7.52E-12,32.866425,0,16.79477911,0.917395197,0.000131298,32.83141361,13.03314565,35.85705036,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,4.118431144
Tongchun,Sichuan ,YCurrent,S1,355.7767343,15.89329749,-9.22E-12,164.9754259,0,33.58955823,1.372880442,0.000230212,34.3005322,13.77445122,121.6828024,235.2340426,0,0,6.05,26.367,10.79,73.40276596,59.33475098
Tongchun,Sichuan ,YCurrent,S2,254.0038487,14.07797884,1.74E-11,117.8586555,0,25.19216867,1.14513782,0.000169433,33.79765193,13.52070183,90.24768693,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,44.50106324
Tongchun,Sichuan ,YCurrent,S3,160.7783457,11.96880231,-1.08E-11,74.74125394,0,16.79477911,0.917395197,0.000107623,33.2703478,13.25462835,61.21136962,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,29.66737549
Tongchun,Sichuan ,Y2030,S1,280.8136134,13.11133788,0,105.5810978,0,33.58955823,1.372880442,0.000253417,34.68152072,13.966695,94.86626995,235.2340426,0,0,6.05,26.367,10.79,73.40276596,59.33475098
Tongchun,Sichuan ,Y2030,S2,200.6622908,11.44824525,0,75.44579256,0,25.19216867,1.14513782,0.000186206,34.16725721,13.70720172,71.03788605,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,44.50106324
Tongchun,Sichuan ,Y2030,S3,127.1385892,9.726729978,1.01E-11,47.86375567,0,16.79477911,0.917395197,0.000113123,33.58453199,13.4131632,48.9805887,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,29.66737549
Tongchun,Sichuan ,Y2040,S1,238.9085356,12.32799598,3.97E-12,88.76550452,0,33.58955823,1.372880442,0.000263182,34.72461644,13.98844076,83.19462092,235.2340426,0,0,6.05,26.367,10.79,73.40276596,59.33475098
Tongchun,Sichuan ,Y2040,S2,170.7502354,10.64104523,0,63.43202482,0,25.19216867,1.14513782,0.000181962,34.24116283,13.7444939,62.66853794,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,44.50106324
Tongchun,Sichuan ,Y2040,S3,108.146817,9.113831898,3.28E-12,40.21714568,0,16.79477911,0.917395197,0.000114531,33.62579353,13.43398344,43.64163781,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,29.66737549
Tongchun,Sichuan ,Y2050,S1,188.4085184,11.15539512,-6.01E-12,73.08851326,0,33.58955823,1.372880442,0.000255842,34.89660132,14.07522296,70.0204639,235.2340426,0,0,6.05,26.367,10.79,73.40276596,59.33475098
Tongchun,Sichuan ,Y2050,S2,134.5584661,9.75136921,2.06E-11,52.2743354,0,25.19216867,1.14513782,0.000181899,34.34900589,13.79891066,53.22802104,176.4255319,0,66.25,5.445,26.367,10.79,68.34957447,44.50106324
Tongchun,Sichuan ,Y2050,S3,85.30910298,8.177966922,8.04E-12,33.13465735,0,16.79477911,0.917395197,0.000114476,33.77524391,13.50939492,37.62680399,117.6170213,0,132.5,4.84,26.367,10.79,63.29638298,29.66737549
