t,s,w
t613,0,0.054
t614,0,0.105
t615,0,0.162
t616,0,0.175
t617,0,0.18
t618,0,0.241
t619,0,0.325
t620,0,0.377
t621,0,0.429
t622,0,0.476
t623,0,0.504
t624,0.068,0.53
t625,0.102,0.544
t626,0.121,0.557
t627,0.126,0.55
t628,0.134,0.522
t629,0.14,0.547
t630,0.121,0.583
t631,0.088,0.635
t632,0.052,0.7
t633,0.007,0.766
t634,0,0.808
t635,0,0.815
t636,0,0.835
t637,0,0.85
t638,0,0.802
t639,0,0.702
t640,0,0.651
t641,0,0.651
t642,0,0.734
t643,0,0.783
t644,0,0.817
t645,0,0.857
t646,0,0.866
t647,0,0.847
t648,0.168,0.812
t649,0.439,0.711
t650,0.632,0.703
t651,0.749,0.678
t652,0.793,0.651
t653,0.782,0.639
t654,0.708,0.618
t655,0.555,0.569
t656,0.325,0.491
t657,0.059,0.4
t658,0,0.309
t659,0,0.201
t660,0,0.106
t661,0,0.035
t662,0,0.003
t663,0,0
t664,0,0
t665,0,0
t666,0,0.001
t667,0,0.001
t668,0,0.001
t669,0,0
t670,0,0
t671,0,0.001
t672,0.198,0.007
t673,0.219,0.032
t674,0.285,0.068
t675,0.352,0.133
t676,0.344,0.186
t677,0.284,0.245
t678,0.23,0.282
t679,0.149,0.267
t680,0.077,0.231
t681,0.011,0.226
t682,0,0.222
t683,0,0.243
t684,0,0.28
t685,0,0.324
t686,0,0.334
t687,0,0.311
t688,0,0.279
t689,0,0.249
t690,0,0.214
t691,0,0.179
t692,0,0.163
t693,0,0.193
t694,0,0.305
t695,0,0.535
t696,0.071,0.799
t697,0.298,0.908
t698,0.504,0.948
t699,0.536,0.924
t700,0.34,0.911
t701,0.206,0.903
t702,0.142,0.927
t703,0.136,0.953
t704,0.077,0.962
t705,0.017,0.957
t706,0,0.94
t707,0,0.92
t708,0,0.93
t709,0,0.916
t710,0,0.912
t711,0,0.907
t712,0,0.92
t713,0,0.942
t714,0,0.947
t715,0,0.921
t716,0,0.895
t717,0,0.894
t718,0,0.853
t719,0,0.771
t720,0.029,0.669
t721,0.136,0.625
t722,0.324,0.576
t723,0.56,0.511
t724,0.69,0.432
t725,0.712,0.388
t726,0.605,0.41
t727,0.417,0.46
t728,0.271,0.525
t729,0.059,0.556
t730,0,0.533
t731,0,0.466
t732,0,0.438
t733,0,0.502
t734,0,0.624
t735,0,0.718
t736,0,0.763
t737,0,0.799
t738,0,0.83
t739,0,0.84
t740,0,0.815
t741,0,0.769
t742,0,0.714
t743,0,0.677
t744,0.174,0.672
t745,0.428,0.649
t746,0.614,0.704
t747,0.729,0.783
t748,0.757,0.83
t749,0.741,0.864
t750,0.661,0.874
t751,0.496,0.861
t752,0.279,0.798
t753,0.049,0.714
t754,0,0.673
t755,0,0.641
t756,0,0.642
t757,0,0.707
t758,0,0.766
t759,0,0.819
t760,0,0.839
t761,0,0.851
t762,0,0.826
t763,0,0.786
t764,0,0.749
t765,0,0.71
t766,0,0.67
t767,0,0.613
t768,0.064,0.549
t769,0.128,0.504
t770,0.222,0.466
t771,0.264,0.515
t772,0.247,0.566
t773,0.338,0.575
t774,0.507,0.528
t775,0.348,0.442
t776,0.144,0.379
t777,0.019,0.471
t778,0,0.528
t779,0,0.589
t780,0,0.574
t781,0,0.481
t782,0,0.348
t783,0,0.191
t784,0,0.069
t785,0,0.008
t786,0,0
t787,0,0.004
t788,0,0.104
t789,0,0.302
t790,0,0.528
t791,0,0.773
t792,0.034,0.875
t793,0.192,0.937
t794,0.391,0.958
t795,0.389,0.958
t796,0.236,0.948
t797,0.142,0.942
t798,0.112,0.929
t799,0.096,0.931
t800,0.061,0.942
t801,0.014,0.951
t802,0,0.949
t803,0,0.925
t804,0,0.886
