t,s,w
t1212,0,0.217
t1213,0,0.237
t1214,0,0.244
t1215,0,0.235
t1216,0,0.176
t1217,0,0.126
t1218,0,0.118
t1219,0,0.149
t1220,0,0.254
t1221,0,0.192
t1222,0,0.145
t1223,0,0.137
t1224,0.015,0.099
t1225,0.051,0.103
t1226,0.102,0.105
t1227,0.137,0.101
t1228,0.177,0.187
t1229,0.206,0.209
t1230,0.154,0.231
t1231,0.136,0.227
t1232,0.094,0.237
t1233,0.05,0.184
t1234,0.005,0.08
t1235,0,0.026
t1236,0,0.021
t1237,0,0.047
t1238,0,0.076
t1239,0,0.083
t1240,0,0.083
t1241,0,0.073
t1242,0,0.061
t1243,0,0.054
t1244,0,0.055
t1245,0,0.055
t1246,0,0.049
t1247,0,0.04
t1248,0.039,0.028
t1249,0.177,0.046
t1250,0.383,0.029
t1251,0.487,0.005
t1252,0.514,0.004
t1253,0.525,0.009
t1254,0.51,0.018
t1255,0.405,0.03
t1256,0.298,0.039
t1257,0.151,0.037
t1258,0.024,0.031
t1259,0,0.029
t1260,0,0.022
t1261,0,0.014
t1262,0,0.012
t1263,0,0.011
t1264,0,0.01
t1265,0,0.008
t1266,0,0.005
t1267,0,0.004
t1268,0,0.012
t1269,0,0.054
t1270,0,0.138
t1271,0,0.085
t1272,0.039,0.001
t1273,0.082,0
t1274,0.139,0
t1275,0.194,0.009
t1276,0.249,0.035
t1277,0.384,0.076
t1278,0.475,0.078
t1279,0.3,0.045
t1280,0.173,0.03
t1281,0.115,0.023
t1282,0.021,0.012
t1283,0,0.008
t1284,0,0.009
t1285,0,0.018
t1286,0,0.028
t1287,0,0.027
t1288,0,0.019
t1289,0,0.012
t1290,0,0.007
t1291,0,0.005
t1292,0,0.004
t1293,0,0.003
t1294,0,0.003
t1295,0,0.002
t1296,0.141,0.001
t1297,0.374,0
t1298,0.546,0.014
t1299,0.638,0.033
t1300,0.702,0.02
t1301,0.724,0.004
t1302,0.666,0.001
t1303,0.567,0
t1304,0.417,0.001
t1305,0.196,0.012
t1306,0.029,0.066
t1307,0,0.1
t1308,0,0.102
t1309,0,0.085
t1310,0,0.068
t1311,0,0.041
t1312,0,0.021
t1313,0,0.01
t1314,0,0.003
t1315,0,0.001
t1316,0,0
t1317,0,0
t1318,0,0.001
t1319,0,0
t1320,0.081,0.001
t1321,0.192,0.002
t1322,0.296,0.01
t1323,0.387,0.034
t1324,0.522,0.031
t1325,0.614,0.025
t1326,0.599,0.021
t1327,0.49,0.018
t1328,0.321,0.035
t1329,0.151,0.056
t1330,0.025,0.082
t1331,0,0.073
t1332,0,0.057
t1333,0,0.053
t1334,0,0.043
t1335,0,0.02
t1336,0,0.006
t1337,0,0.001
t1338,0,0.002
t1339,0,0.018
t1340,0,0.053
t1341,0,0.117
t1342,0,0.16
t1343,0,0.136
t1344,0.043,0.076
t1345,0.133,0.025
t1346,0.163,0.018
t1347,0.149,0.034
t1348,0.151,0.065
t1349,0.128,0.086
t1350,0.11,0.105
t1351,0.11,0.149
t1352,0.071,0.205
t1353,0.025,0.213
t1354,0.001,0.186
t1355,0,0.188
t1356,0,0.192
t1357,0,0.187
t1358,0,0.16
t1359,0,0.129
t1360,0,0.132
t1361,0,0.142
t1362,0,0.147
t1363,0,0.14
t1364,0,0.13
t1365,0,0.169
t1366,0,0.18
t1367,0,0.162
t1368,0.006,0.093
t1369,0.033,0.029
t1370,0.098,0.03
t1371,0.211,0.037
t1372,0.282,0.048
t1373,0.34,0.077
t1374,0.311,0.095
t1375,0.246,0.107
t1376,0.181,0.12
t1377,0.101,0.128
t1378,0.014,0.106
t1379,0,0.08
t1380,0,0.041
t1381,0,0.013
t1382,0,0.006
t1383,0,0.005
t1384,0,0.005
t1385,0,0.003
t1386,0,0.002
t1387,0,0.002
