t,s,w
t924,0,0.663
t925,0,0.687
t926,0,0.645
t927,0,0.592
t928,0,0.535
t929,0,0.498
t930,0,0.478
t931,0,0.469
t932,0,0.481
t933,0,0.495
t934,0,0.505
t935,0,0.506
t936,0.061,0.46
t937,0.271,0.444
t938,0.478,0.438
t939,0.618,0.398
t940,0.694,0.369
t941,0.725,0.355
t942,0.7,0.356
t943,0.612,0.377
t944,0.483,0.423
t945,0.27,0.517
t946,0.08,0.66
t947,0,0.738
t948,0,0.726
t949,0,0.724
t950,0,0.69
t951,0,0.672
t952,0,0.615
t953,0,0.558
t954,0,0.547
t955,0,0.54
t956,0,0.523
t957,0,0.494
t958,0,0.488
t959,0,0.486
t960,0.034,0.437
t961,0.173,0.414
t962,0.348,0.413
t963,0.511,0.387
t964,0.598,0.374
t965,0.643,0.368
t966,0.63,0.369
t967,0.526,0.383
t968,0.383,0.423
t969,0.208,0.493
t970,0.066,0.551
t971,0,0.553
t972,0,0.56
t973,0,0.55
t974,0,0.519
t975,0,0.457
t976,0,0.374
t977,0,0.307
t978,0,0.266
t979,0,0.241
t980,0,0.231
t981,0,0.248
t982,0,0.311
t983,0,0.428
t984,0.028,0.496
t985,0.146,0.555
t986,0.273,0.544
t987,0.386,0.46
t988,0.453,0.389
t989,0.451,0.345
t990,0.402,0.337
t991,0.346,0.379
t992,0.267,0.457
t993,0.16,0.546
t994,0.048,0.615
t995,0,0.648
t996,0,0.654
t997,0,0.63
t998,0,0.603
t999,0,0.548
t1000,0,0.496
t1001,0,0.448
t1002,0,0.416
t1003,0,0.401
t1004,0,0.403
t1005,0,0.422
t1006,0,0.461
t1007,0,0.498
t1008,0.038,0.508
t1009,0.198,0.503
t1010,0.384,0.466
t1011,0.535,0.414
t1012,0.627,0.37
t1013,0.675,0.341
t1014,0.681,0.323
t1015,0.6,0.303
t1016,0.468,0.286
t1017,0.269,0.289
t1018,0.082,0.308
t1019,0,0.316
t1020,0,0.314
t1021,0,0.32
t1022,0,0.331
t1023,0,0.338
t1024,0,0.339
t1025,0,0.336
t1026,0,0.328
t1027,0,0.324
t1028,0,0.327
t1029,0,0.332
t1030,0,0.347
t1031,0,0.377
t1032,0.05,0.368
t1033,0.231,0.364
t1034,0.427,0.302
t1035,0.586,0.238
t1036,0.66,0.207
t1037,0.703,0.197
t1038,0.685,0.209
t1039,0.612,0.241
t1040,0.452,0.28
t1041,0.271,0.315
t1042,0.089,0.357
t1043,0,0.41
t1044,0,0.422
t1045,0,0.416
t1046,0,0.404
t1047,0,0.398
t1048,0,0.376
t1049,0,0.347
t1050,0,0.33
t1051,0,0.341
t1052,0,0.358
t1053,0,0.354
t1054,0,0.329
t1055,0,0.308
t1056,0.07,0.249
t1057,0.268,0.228
t1058,0.467,0.211
t1059,0.604,0.185
t1060,0.677,0.183
t1061,0.714,0.22
t1062,0.712,0.249
t1063,0.634,0.274
t1064,0.512,0.305
t1065,0.327,0.339
t1066,0.1,0.362
t1067,0,0.355
t1068,0,0.341
t1069,0,0.342
t1070,0,0.343
t1071,0,0.337
t1072,0,0.339
t1073,0,0.339
t1074,0,0.336
t1075,0,0.34
t1076,0,0.337
t1077,0,0.317
t1078,0,0.289
t1079,0,0.257
t1080,0.054,0.208
t1081,0.216,0.203
t1082,0.417,0.22
t1083,0.584,0.214
t1084,0.648,0.191
t1085,0.697,0.169
t1086,0.669,0.157
t1087,0.599,0.147
t1088,0.47,0.141
t1089,0.247,0.155
t1090,0.07,0.217
t1091,0,0.31
t1092,0,0.362
t1093,0,0.367
t1094,0,0.334
t1095,0,0.289
t1096,0,0.251
t1097,0,0.218
t1098,0,0.188
t1099,0,0.172
t1100,0,0.135
t1101,0,0.112
t1102,0,0.12
t1103,0,0.154
t1104,0.037,0.173
t1105,0.153,0.174
t1106,0.317,0.193
t1107,0.471,0.196
t1108,0.501,0.168
t1109,0.515,0.133
t1110,0.511,0.112
t1111,0.464,0.108
t1112,0.378,0.132
t1113,0.221,0.187
t1114,0.08,0.3
t1115,0,0.441
t1116,0,0.494
t1117,0,0.479
t1118,0,0.44
t1119,0,0.388
t1120,0,0.364
t1121,0,0.346
t1122,0,0.328
t1123,0,0.308
t1124,0,0.305
t1125,0,0.325
t1126,0,0.348
t1127,0,0.362
t1128,0.039,0.368
t1129,0.142,0.413
t1130,0.289,0.473
t1131,0.415,0.454
t1132,0.475,0.4
t1133,0.437,0.364
t1134,0.39,0.379
t1135,0.336,0.454
t1136,0.227,0.59
t1137,0.148,0.682
t1138,0.06,0.692
t1139,0,0.695
t1140,0,0.75
t1141,0,0.759
t1142,0,0.779
t1143,0,0.799
t1144,0,0.732
t1145,0,0.693
t1146,0,0.624
t1147,0,0.613
t1148,0,0.57
t1149,0,0.556
t1150,0,0.592
t1151,0,0.632
t1152,0.034,0.613
t1153,0.182,0.601
t1154,0.322,0.688
t1155,0.43,0.72
t1156,0.541,0.727
t1157,0.585,0.704
t1158,0.565,0.657
t1159,0.516,0.604
t1160,0.43,0.547
t1161,0.277,0.474
t1162,0.095,0.376
t1163,0,0.403
t1164,0,0.451
t1165,0,0.495
t1166,0,0.48
t1167,0,0.468
t1168,0,0.499
t1169,0,0.512
t1170,0,0.467
t1171,0,0.428
t1172,0,0.376
t1173,0,0.312
t1174,0,0.225
t1175,0,0.135
t1176,0.069,0.067
t1177,0.257,0.041
t1178,0.434,0.041
t1179,0.562,0.031
t1180,0.64,0.035
t1181,0.682,0.047
t1182,0.67,0.068
t1183,0.601,0.105
t1184,0.472,0.155
t1185,0.303,0.227
t1186,0.108,0.35
t1187,0,0.506
t1188,0,0.578
t1189,0,0.586
t1190,0,0.58
t1191,0,0.582
t1192,0,0.58
t1193,0,0.554
t1194,0,0.565
t1195,0,0.571
t1196,0,0.562
t1197,0,0.552
t1198,0,0.537
t1199,0,0.527
t1200,0.089,0.478
t1201,0.296,0.481
t1202,0.481,0.535
t1203,0.614,0.502
t1204,0.687,0.433
t1205,0.716,0.37
t1206,0.696,0.352
t1207,0.625,0.379
t1208,0.5,0.44
t1209,0.323,0.527
t1210,0.116,0.636
t1211,0,0.708
t1212,0,0.711
t1213,0,0.692
t1214,0,0.663
t1215,0,0.618
t1216,0,0.564
t1217,0,0.522
t1218,0,0.477
t1219,0,0.436
t1220,0,0.41
t1221,0,0.387
t1222,0,0.362
t1223,0,0.334
t1224,0.091,0.275
t1225,0.289,0.255
t1226,0.474,0.236
t1227,0.601,0.181
t1228,0.665,0.135
t1229,0.682,0.095
t1230,0.623,0.063
t1231,0.553,0.045
t1232,0.447,0.042
t1233,0.304,0.057
t1234,0.104,0.104
t1235,0,0.208
t1236,0,0.243
t1237,0,0.201
t1238,0,0.152
t1239,0,0.19
t1240,0,0.247
t1241,0,0.285
t1242,0,0.337
t1243,0,0.41
t1244,0,0.498
t1245,0,0.566
t1246,0,0.59
t1247,0,0.574
t1248,0.029,0.501
t1249,0.15,0.414
t1250,0.291,0.342
t1251,0.411,0.296
t1252,0.504,0.277
t1253,0.53,0.268
t1254,0.486,0.267
t1255,0.404,0.274
t1256,0.298,0.3
t1257,0.178,0.349
t1258,0.06,0.429
t1259,0,0.504
t1260,0,0.556
t1261,0,0.592
t1262,0,0.599
t1263,0,0.583
t1264,0,0.555
t1265,0,0.537
t1266,0,0.535
t1267,0,0.547
t1268,0,0.586
t1269,0,0.599
t1270,0,0.6
t1271,0,0.603
t1272,0.03,0.492
t1273,0.157,0.33
t1274,0.272,0.321
t1275,0.387,0.352
t1276,0.461,0.341
t1277,0.478,0.278
t1278,0.465,0.206
t1279,0.375,0.121
t1280,0.259,0.051
t1281,0.137,0.007
t1282,0.035,0.17
t1283,0,0.538
t1284,0,0.752
t1285,0,0.806
t1286,0,0.782
t1287,0,0.729
t1288,0,0.683
t1289,0,0.636
t1290,0,0.584
t1291,0,0.527
t1292,0,0.491
t1293,0,0.442
t1294,0,0.381
t1295,0,0.324
t1296,0.047,0.26
t1297,0.2,0.187
t1298,0.339,0.127
t1299,0.449,0.084
t1300,0.539,0.064
t1301,0.546,0.049
t1302,0.522,0.034
t1303,0.443,0.014
t1304,0.335,0.005
t1305,0.203,0.004
t1306,0.066,0.011
t1307,0,0.028
t1308,0,0.053
t1309,0,0.076
t1310,0,0.085
t1311,0,0.086
t1312,0,0.089
t1313,0,0.102
t1314,0,0.128
t1315,0,0.158
t1316,0,0.188
t1317,0,0.212
t1318,0,0.243
t1319,0,0.261
t1320,0.016,0.261
t1321,0.08,0.251
t1322,0.158,0.224
t1323,0.245,0.171
t1324,0.332,0.113
t1325,0.445,0.07
t1326,0.524,0.045
t1327,0.5,0.037
t1328,0.397,0.043
t1329,0.244,0.056
t1330,0.082,0.076
t1331,0,0.115
t1332,0,0.158
t1333,0,0.195
t1334,0,0.223
t1335,0,0.235
t1336,0,0.226
t1337,0,0.215
t1338,0,0.203
t1339,0,0.198
t1340,0,0.203
t1341,0,0.212
t1342,0,0.233
t1343,0,0.261
t1344,0.038,0.256
t1345,0.156,0.225
t1346,0.289,0.237
t1347,0.423,0.29
t1348,0.536,0.368
t1349,0.571,0.452
t1350,0.596,0.539
t1351,0.506,0.602
t1352,0.384,0.63
t1353,0.202,0.639
t1354,0.063,0.61
t1355,0,0.633
t1356,0,0.615
t1357,0,0.459
t1358,0,0.348
t1359,0,0.298
t1360,0,0.275
t1361,0,0.266
t1362,0,0.227
t1363,0,0.185
t1364,0,0.165
t1365,0,0.158
t1366,0,0.15
t1367,0,0.144
t1368,0.059,0.135
t1369,0.241,0.142
t1370,0.426,0.163
t1371,0.568,0.186
