t,s,w
t703,0.263,0.941
t704,0.127,0.94
t705,0.017,0.9
t706,0,0.825
t707,0,0.768
t708,0,0.678
t709,0,0.69
t710,0,0.702
t711,0,0.628
t712,0,0.535
t713,0,0.447
t714,0,0.422
t715,0,0.395
t716,0,0.297
t717,0,0.243
t718,0,0.211
t719,0,0.134
t720,0.1,0.051
t721,0.382,0.035
t722,0.665,0.074
t723,0.783,0.115
t724,0.826,0.124
t725,0.804,0.132
t726,0.713,0.145
t727,0.548,0.164
t728,0.305,0.174
t729,0.044,0.166
t730,0,0.24
t731,0,0.4
t732,0,0.547
t733,0,0.625
t734,0,0.663
t735,0,0.676
t736,0,0.658
t737,0,0.645
t738,0,0.653
t739,0,0.633
t740,0,0.583
t741,0,0.528
t742,0,0.489
t743,0,0.488
t744,0.183,0.517
t745,0.432,0.413
t746,0.619,0.439
t747,0.729,0.657
t748,0.744,0.807
t749,0.729,0.884
t750,0.645,0.917
t751,0.475,0.924
t752,0.251,0.89
t753,0.032,0.897
t754,0,0.894
t755,0,0.899
t756,0,0.913
t757,0,0.914
t758,0,0.907
t759,0,0.899
t760,0,0.889
t761,0,0.888
t762,0,0.896
t763,0,0.897
t764,0,0.877
t765,0,0.84
t766,0,0.817
t767,0,0.802
t768,0.077,0.75
t769,0.211,0.618
t770,0.376,0.58
t771,0.337,0.72
t772,0.187,0.753
t773,0.146,0.748
t774,0.143,0.746
t775,0.197,0.728
t776,0.115,0.658
t777,0.01,0.618
t778,0,0.604
t779,0,0.505
t780,0,0.438
t781,0,0.423
t782,0,0.437
t783,0,0.431
t784,0,0.388
t785,0,0.32
t786,0,0.172
t787,0,0.037
t788,0,0.004
t789,0,0.128
t790,0,0.644
t791,0,0.81
t792,0.028,0.84
t793,0.123,0.886
t794,0.364,0.917
t795,0.258,0.926
t796,0.275,0.926
t797,0.187,0.91
t798,0.153,0.902
t799,0.134,0.894
t800,0.097,0.889
t801,0.029,0.877
t802,0,0.864
t803,0,0.822
t804,0,0.772
t805,0,0.736
t806,0,0.72
t807,0,0.638
t808,0,0.558
t809,0,0.517
t810,0,0.447
t811,0,0.33
t812,0,0.206
t813,0,0.114
t814,0,0.062
t815,0,0.037
t816,0.196,0.054
t817,0.478,0.062
t818,0.656,0.105
t819,0.756,0.245
t820,0.763,0.432
t821,0.725,0.618
t822,0.623,0.741
t823,0.438,0.788
t824,0.194,0.744
t825,0.021,0.621
t826,0,0.61
t827,0,0.653
t828,0,0.685
t829,0,0.666
t830,0,0.606
t831,0,0.444
t832,0,0.164
t833,0,0.013
t834,0,0.083
t835,0,0.473
t836,0,0.814
t837,0,0.915
t838,0,0.882
t839,0,0.822
t840,0.083,0.773
t841,0.289,0.791
t842,0.511,0.75
t843,0.633,0.676
t844,0.695,0.539
t845,0.678,0.364
t846,0.587,0.241
t847,0.424,0.162
t848,0.209,0.162
t849,0.028,0.357
t850,0,0.592
t851,0,0.626
t852,0,0.568
t853,0,0.488
t854,0,0.429
t855,0,0.429
t856,0,0.491
t857,0,0.556
t858,0,0.593
t859,0,0.598
t860,0,0.606
t861,0,0.635
t862,0,0.657
t863,0,0.751
t864,0.051,0.812
t865,0.097,0.883
t866,0.176,0.922
t867,0.471,0.935
t868,0.643,0.934
t869,0.697,0.929
t870,0.63,0.917
t871,0.453,0.903
t872,0.24,0.891
t873,0.036,0.849
t874,0,0.806
t875,0,0.811
t876,0,0.786
t877,0,0.732
t878,0,0.636
t879,0,0.532
t880,0,0.455
t881,0,0.494
t882,0,0.586
t883,0,0.763
t884,0,0.819
t885,0,0.774
t886,0,0.657
t887,0.001,0.553
t888,0.264,0.71
t889,0.55,0.863
t890,0.744,0.865
t891,0.86,0.852
t892,0.9,0.836
t893,0.882,0.806
t894,0.792,0.794
t895,0.622,0.788
t896,0.375,0.765
t897,0.08,0.692
t898,0,0.528
t899,0,0.442
t900,0,0.394
t901,0,0.364
t902,0,0.367
t903,0,0.409
t904,0,0.468
t905,0,0.525
t906,0,0.551
t907,0,0.532
t908,0,0.459
t909,0,0.366
t910,0,0.302
t911,0,0.234
t912,0.061,0.133
t913,0.166,0.13
t914,0.306,0.09
t915,0.442,0.071
t916,0.513,0.076
t917,0.557,0.104
t918,0.533,0.124
t919,0.375,0.141
t920,0.189,0.153
t921,0.027,0.147
t922,0,0.091
t923,0,0.068
t924,0,0.052
t925,0,0.035
t926,0,0.031
t927,0,0.068
t928,0,0.226
t929,0,0.494
t930,0,0.659
t931,0,0.702
t932,0,0.663
t933,0,0.594
t934,0,0.523
t935,0.001,0.461
t936,0.254,0.32
t937,0.538,0.366
t938,0.725,0.379
t939,0.834,0.501
t940,0.876,0.563
t941,0.856,0.562
t942,0.769,0.554
t943,0.611,0.555
t944,0.373,0.515
t945,0.079,0.4
t946,0,0.284
t947,0,0.192
t948,0,0.134
t949,0,0.105
t950,0,0.102
t951,0,0.117
t952,0,0.148
t953,0,0.184
t954,0,0.17
t955,0,0.145
t956,0,0.114
t957,0,0.08
t958,0,0.046
t959,0.001,0.024
t960,0.146,0.009
t961,0.291,0.001
t962,0.385,0.007
t963,0.434,0.039
t964,0.412,0.054
t965,0.387,0.061
t966,0.282,0.085
t967,0.177,0.108
t968,0.078,0.095
t969,0.012,0.053
t970,0,0.02
t971,0,0.012
t972,0,0.011
t973,0,0.02
t974,0,0.033
t975,0,0.045
t976,0,0.054
t977,0,0.06
t978,0,0.059
t979,0,0.056
t980,0,0.058
t981,0,0.068
t982,0,0.095
t983,0.001,0.143
t984,0.143,0.21
t985,0.295,0.179
t986,0.378,0.199
t987,0.439,0.282
t988,0.428,0.349
t989,0.407,0.395
t990,0.458,0.393
t991,0.472,0.398
t992,0.293,0.44
t993,0.063,0.501
t994,0,0.603
t995,0,0.604
t996,0,0.554
t997,0,0.471
t998,0,0.374
t999,0,0.266
t1000,0,0.217
t1001,0,0.246
t1002,0,0.348
t1003,0,0.469
t1004,0,0.526
t1005,0,0.505
t1006,0,0.382
t1007,0.002,0.243
t1008,0.196,0.115
t1009,0.42,0.121
t1010,0.492,0.166
t1011,0.479,0.183
t1012,0.384,0.201
t1013,0.372,0.193
t1014,0.435,0.176
t1015,0.427,0.183
t1016,0.271,0.214
t1017,0.054,0.233
t1018,0,0.242
t1019,0,0.234
t1020,0,0.223
t1021,0,0.206
t1022,0,0.184
t1023,0,0.171
t1024,0,0.196
t1025,0,0.252
t1026,0,0.3
t1027,0,0.331
t1028,0,0.343
t1029,0,0.321
t1030,0,0.266
t1031,0.003,0.201
t1032,0.244,0.116
t1033,0.536,0.068
t1034,0.728,0.278
t1035,0.841,0.414
t1036,0.89,0.391
t1037,0.872,0.364
t1038,0.789,0.343
t1039,0.636,0.319
t1040,0.406,0.293
t1041,0.115,0.263
t1042,0,0.281
t1043,0,0.291
t1044,0,0.269
t1045,0,0.249
t1046,0,0.203
t1047,0,0.14
t1048,0,0.101
t1049,0,0.084
t1050,0,0.083
t1051,0,0.086
t1052,0,0.085
t1053,0,0.075
t1054,0,0.051
t1055,0.005,0.026
t1056,0.269,0.017
t1057,0.504,0.004
t1058,0.684,0.006
t1059,0.778,0.003
t1060,0.766,0.001
t1061,0.683,0
t1062,0.51,0
t1063,0.35,0
t1064,0.14,0
t1065,0.014,0.005
t1066,0,0.025
t1067,0,0.033
t1068,0,0.039
t1069,0,0.046
t1070,0,0.062
t1071,0,0.073
t1072,0,0.086
t1073,0,0.102
t1074,0,0.118
t1075,0,0.132
t1076,0,0.144
t1077,0,0.158
t1078,0,0.171
t1079,0,0.178
t1080,0.02,0.155
t1081,0.065,0.122
t1082,0.125,0.187
