t,s,w
t854,0,0.201
t855,0,0.205
t856,0,0.133
t857,0,0.069
t858,0,0.035
t859,0,0.013
t860,0,0.003
t861,0,0.001
t862,0,0.001
t863,0,0
t864,0.021,0
t865,0.185,0
t866,0.379,0.013
t867,0.597,0.077
t868,0.726,0.206
t869,0.768,0.405
t870,0.734,0.556
t871,0.57,0.643
t872,0.349,0.7
t873,0.127,0.748
t874,0.002,0.806
t875,0,0.855
t876,0,0.875
t877,0,0.887
t878,0,0.907
t879,0,0.919
t880,0,0.904
t881,0,0.876
t882,0,0.845
t883,0,0.792
t884,0,0.725
t885,0,0.702
t886,0,0.679
t887,0,0.614
t888,0.085,0.574
t889,0.432,0.724
t890,0.657,0.808
t891,0.736,0.799
t892,0.798,0.752
t893,0.768,0.68
t894,0.569,0.547
t895,0.459,0.467
t896,0.284,0.369
t897,0.109,0.27
t898,0.002,0.175
t899,0,0.102
t900,0,0.067
t901,0,0.054
t902,0,0.039
t903,0,0.02
t904,0,0.01
t905,0,0.001
t906,0,0
t907,0,0
t908,0,0.001
t909,0,0.002
t910,0,0.006
t911,0,0.011
t912,0.007,0.018
t913,0.088,0.026
t914,0.232,0.021
t915,0.512,0.017
t916,0.775,0.045
t917,0.799,0.121
t918,0.755,0.264
t919,0.644,0.467
t920,0.455,0.7
t921,0.187,0.862
t922,0.008,0.931
t923,0,0.878
t924,0,0.722
t925,0,0.666
t926,0,0.63
t927,0,0.578
t928,0,0.502
t929,0,0.469
t930,0,0.447
t931,0,0.391
t932,0,0.37
t933,0,0.376
t934,0,0.393
t935,0,0.393
t936,0.087,0.343
t937,0.411,0.338
t938,0.626,0.401
t939,0.714,0.241
t940,0.834,0.153
t941,0.861,0.118
t942,0.663,0.105
t943,0.422,0.108
t944,0.25,0.104
t945,0.103,0.096
t946,0.004,0.079
t947,0,0.067
t948,0,0.053
t949,0,0.049
t950,0,0.05
t951,0,0.026
t952,0,0.021
t953,0,0.023
t954,0,0.02
t955,0,0.016
t956,0,0.014
t957,0,0.021
t958,0,0.02
t959,0,0.022
t960,0.015,0.017
t961,0.106,0.002
t962,0.224,0.003
t963,0.319,0.021
t964,0.462,0.05
t965,0.603,0.077
t966,0.61,0.106
t967,0.594,0.124
t968,0.472,0.122
t969,0.203,0.076
t970,0.006,0.039
t971,0,0.068
t972,0,0.088
t973,0,0.08
t974,0,0.068
t975,0,0.093
t976,0,0.111
t977,0,0.096
t978,0,0.157
t979,0,0.257
