t,s,w
t1210,0.003,0.085
t1211,0,0.083
t1212,0,0.072
t1213,0,0.052
t1214,0,0.032
t1215,0,0.018
t1216,0,0.008
t1217,0,0.003
t1218,0,0.001
t1219,0,0
t1220,0,0
t1221,0,0.001
t1222,0,0.005
t1223,0,0.059
t1224,0.181,0.1
t1225,0.432,0.061
t1226,0.631,0.039
t1227,0.755,0.001
t1228,0.785,0
t1229,0.75,0
t1230,0.649,0.001
t1231,0.45,0.003
t1232,0.266,0.01
t1233,0.107,0.033
t1234,0.007,0.082
t1235,0,0.131
t1236,0,0.139
t1237,0,0.126
t1238,0,0.118
t1239,0,0.103
t1240,0,0.084
t1241,0,0.075
t1242,0,0.07
t1243,0,0.059
t1244,0,0.039
t1245,0,0.023
t1246,0,0.02
t1247,0,0.024
t1248,0.032,0.017
t1249,0.13,0.003
t1250,0.281,0
t1251,0.399,0
t1252,0.435,0
t1253,0.478,0.002
t1254,0.445,0.005
t1255,0.336,0.008
t1256,0.209,0.016
t1257,0.091,0.037
t1258,0.006,0.058
t1259,0,0.063
t1260,0,0.053
t1261,0,0.037
t1262,0,0.02
t1263,0,0.007
t1264,0,0.004
t1265,0,0.01
t1266,0,0.027
t1267,0,0.042
t1268,0,0.054
t1269,0,0.082
t1270,0,0.115
t1271,0.001,0.133
t1272,0.165,0.128
t1273,0.438,0.082
t1274,0.638,0.094
t1275,0.764,0.041
t1276,0.809,0.004
t1277,0.808,0
t1278,0.751,0
t1279,0.616,0
t1280,0.435,0
t1281,0.203,0.006
t1282,0.019,0.044
t1283,0,0.091
t1284,0,0.123
t1285,0,0.144
t1286,0,0.172
t1287,0,0.207
t1288,0,0.247
t1289,0,0.26
t1290,0,0.234
t1291,0,0.194
t1292,0,0.152
t1293,0,0.113
t1294,0,0.107
t1295,0.001,0.109
t1296,0.153,0.07
t1297,0.36,0.007
t1298,0.547,0
t1299,0.646,0.004
t1300,0.653,0.004
t1301,0.61,0.004
t1302,0.407,0.005
t1303,0.146,0.012
t1304,0.059,0.024
t1305,0.025,0.033
t1306,0.002,0.029
t1307,0,0.02
t1308,0,0.011
t1309,0,0.009
t1310,0,0.011
t1311,0,0.017
t1312,0,0.031
t1313,0,0.06
t1314,0,0.09
t1315,0,0.105
t1316,0,0.118
t1317,0,0.153
t1318,0,0.179
t1319,0,0.201
t1320,0.076,0.192
t1321,0.207,0.076
t1322,0.329,0.022
t1323,0.493,0.013
t1324,0.68,0.001
t1325,0.706,0
t1326,0.67,0
t1327,0.539,0
t1328,0.31,0
t1329,0.093,0.002
t1330,0.013,0.022
t1331,0,0.105
t1332,0,0.254
t1333,0,0.396
t1334,0,0.434
t1335,0,0.425
t1336,0,0.401
t1337,0,0.368
t1338,0,0.317
t1339,0,0.28
t1340,0,0.272
t1341,0,0.256
t1342,0,0.264
t1343,0,0.31
t1344,0.076,0.247
t1345,0.213,0.07
t1346,0.168,0.051
t1347,0.173,0.052
t1348,0.165,0.043
t1349,0.173,0.031
t1350,0.161,0.022
t1351,0.128,0.013
t1352,0.083,0.009
t1353,0.032,0.008
t1354,0,0.005
t1355,0,0.005
t1356,0,0.006
t1357,0,0.009
t1358,0,0.016
t1359,0,0.018
t1360,0,0.014
t1361,0,0.015
t1362,0,0.017
t1363,0,0.007
t1364,0,0.002
t1365,0,0.001
t1366,0,0
t1367,0,0
t1368,0.048,0
t1369,0.144,0
t1370,0.225,0.001
t1371,0.329,0.001
t1372,0.343,0.001
t1373,0.298,0
t1374,0.248,0
t1375,0.224,0
t1376,0.151,0
t1377,0.072,0
t1378,0.007,0
t1379,0,0
t1380,0,0
t1381,0,0
t1382,0,0
t1383,0,0
t1384,0,0
t1385,0,0.003
t1386,0,0.011
t1387,0,0.019
t1388,0,0.025
t1389,0,0.031
t1390,0,0.022
t1391,0,0.009
t1392,0.042,0.012
t1393,0.124,0.005
t1394,0.337,0.002
t1395,0.59,0.001
t1396,0.614,0.003
