t,s,w
t627,0.337,0.029
t628,0.497,0.017
t629,0.632,0.025
t630,0.71,0.035
t631,0.717,0.04
t632,0.593,0.039
t633,0.379,0.031
t634,0.085,0.017
t635,0,0.007
t636,0,0.005
t637,0,0.006
t638,0,0.008
t639,0,0.008
t640,0,0.008
t641,0,0.01
t642,0,0.03
t643,0,0.089
t644,0,0.129
t645,0,0.132
t646,0,0.175
t647,0,0.255
t648,0,0.326
t649,0.192,0.345
t650,0.492,0.227
t651,0.686,0.122
t652,0.797,0.16
t653,0.84,0.223
t654,0.814,0.33
t655,0.711,0.447
t656,0.46,0.532
t657,0.162,0.535
t658,0.021,0.501
t659,0,0.593
t660,0,0.714
t661,0,0.789
t662,0,0.792
t663,0,0.777
t664,0,0.752
t665,0,0.746
t666,0,0.774
t667,0,0.787
t668,0,0.763
t669,0,0.733
t670,0,0.668
t671,0,0.595
t672,0,0.551
t673,0.156,0.477
t674,0.429,0.264
t675,0.641,0.14
t676,0.764,0.125
t677,0.808,0.188
t678,0.786,0.237
t679,0.705,0.231
t680,0.547,0.199
t681,0.293,0.182
t682,0.04,0.272
t683,0,0.441
t684,0,0.555
t685,0,0.559
t686,0,0.498
t687,0,0.476
t688,0,0.588
t689,0,0.751
t690,0,0.77
t691,0,0.777
t692,0,0.751
t693,0,0.731
t694,0,0.713
t695,0,0.703
t696,0,0.685
t697,0.067,0.663
t698,0.305,0.654
t699,0.542,0.603
t700,0.688,0.525
t701,0.779,0.44
t702,0.782,0.373
t703,0.689,0.316
t704,0.507,0.262
t705,0.251,0.196
t706,0.036,0.129
t707,0,0.086
t708,0,0.057
t709,0,0.037
t710,0,0.032
t711,0,0.029
t712,0,0.027
t713,0,0.016
t714,0,0.005
t715,0,0.003
t716,0,0.011
t717,0,0.041
t718,0,0.08
t719,0,0.108
t720,0,0.148
t721,0.068,0.191
t722,0.339,0.337
t723,0.458,0.513
t724,0.493,0.561
t725,0.666,0.587
t726,0.78,0.633
t727,0.765,0.666
t728,0.61,0.656
t729,0.367,0.607
t730,0.075,0.473
t731,0,0.444
t732,0,0.513
t733,0,0.564
t734,0,0.574
t735,0,0.568
t736,0,0.561
t737,0,0.569
t738,0,0.577
t739,0,0.568
t740,0,0.553
t741,0,0.538
t742,0,0.503
t743,0,0.503
t744,0,0.58
t745,0.275,0.645
t746,0.534,0.464
t747,0.722,0.315
t748,0.83,0.364
t749,0.871,0.345
t750,0.848,0.302
t751,0.763,0.21
t752,0.606,0.094
t753,0.368,0.022
t754,0.084,0.004
t755,0,0
t756,0,0.002
t757,0,0.025
t758,0,0.052
t759,0,0.156
t760,0,0.46
t761,0,0.714
t762,0,0.744
t763,0,0.645
t764,0,0.617
t765,0,0.698
t766,0,0.741
t767,0,0.774
t768,0,0.756
t769,0.083,0.706
t770,0.095,0.601
t771,0.205,0.645
t772,0.665,0.778
t773,0.777,0.854
t774,0.709,0.871
t775,0.485,0.877
t776,0.345,0.888
t777,0.192,0.874
t778,0.035,0.786
t779,0,0.734
t780,0,0.691
t781,0,0.695
t782,0,0.72
t783,0,0.726
t784,0,0.71
t785,0,0.701
t786,0,0.69
t787,0,0.696
t788,0,0.692
t789,0,0.688
t790,0,0.667
t791,0,0.673
t792,0,0.695
t793,0.191,0.639
t794,0.487,0.599
t795,0.701,0.785
t796,0.824,0.791
t797,0.872,0.782
t798,0.852,0.753
t799,0.766,0.714
t800,0.606,0.668
t801,0.362,0.588
t802,0.071,0.469
t803,0,0.47
t804,0,0.544
t805,0,0.627
t806,0,0.669
t807,0,0.69
t808,0,0.687
t809,0,0.679
t810,0,0.724
t811,0,0.687
t812,0,0.679
t813,0,0.715
t814,0,0.733
t815,0,0.751
t816,0,0.74
t817,0.179,0.696
t818,0.448,0.506
t819,0.648,0.457
t820,0.766,0.611
t821,0.811,0.762
t822,0.79,0.853
t823,0.701,0.896
t824,0.539,0.897
t825,0.302,0.846
t826,0.053,0.772
t827,0,0.785
t828,0,0.788
t829,0,0.785
t830,0,0.759
t831,0,0.721
t832,0,0.661
t833,0,0.59
t834,0,0.571
t835,0,0.577
t836,0,0.587
t837,0,0.588
t838,0,0.573
t839,0,0.53
t840,0,0.494
t841,0.133,0.456
t842,0.397,0.265
t843,0.607,0.187
t844,0.72,0.27
t845,0.774,0.396
t846,0.771,0.491
t847,0.719,0.488
t848,0.572,0.454
t849,0.343,0.337
t850,0.072,0.251
t851,0,0.249
t852,0,0.284
t853,0,0.296
t854,0,0.388
t855,0,0.538
t856,0,0.554
t857,0,0.429
t858,0,0.298
t859,0,0.217
t860,0,0.249
t861,0,0.331
t862,0,0.413
t863,0,0.513
t864,0.003,0.568
t865,0.194,0.516
t866,0.456,0.251
t867,0.652,0.241
t868,0.774,0.374
t869,0.825,0.556
t870,0.808,0.705
t871,0.725,0.813
t872,0.569,0.885
t873,0.331,0.92
t874,0.065,0.93
t875,0,0.923
t876,0,0.891
t877,0,0.826
t878,0,0.734
t879,0,0.637
t880,0,0.558
t881,0,0.483
t882,0,0.41
t883,0,0.353
t884,0,0.313
t885,0,0.32
t886,0,0.346
t887,0,0.312
t888,0,0.415
t889,0.085,0.41
t890,0.245,0.399
t891,0.578,0.284
t892,0.758,0.27
t893,0.833,0.21
t894,0.811,0.145
t895,0.696,0.069
t896,0.435,0.019
t897,0.152,0.002
t898,0.029,0
t899,0,0.012
t900,0,0.055
t901,0,0.088
t902,0,0.079
t903,0,0.035
t904,0,0.012
t905,0,0.006
t906,0,0.016
t907,0,0.05
t908,0,0.065
t909,0,0.078
t910,0,0.057
t911,0,0.034
t912,0,0.052
t913,0.215,0.089
t914,0.483,0.118
t915,0.677,0.227
t916,0.796,0.367
t917,0.866,0.511
t918,0.858,0.599
t919,0.777,0.647
t920,0.62,0.662
t921,0.38,0.618
t922,0.09,0.464
t923,0,0.338
t924,0,0.282
t925,0,0.228
t926,0,0.179
t927,0,0.159
t928,0,0.208
t929,0,0.315
t930,0,0.341
t931,0,0.349
t932,0,0.318
t933,0,0.239
t934,0,0.179
t935,0,0.118
t936,0,0.069
t937,0.031,0.047
t938,0.095,0.061
t939,0.157,0.031
t940,0.202,0.005
t941,0.228,0
t942,0.257,0
t943,0.296,0
t944,0.282,0
t945,0.168,0
t946,0.035,0.001
t947,0,0.018
t948,0,0.044
t949,0,0.043
t950,0,0.024
t951,0,0.007
t952,0,0
t953,0,0
t954,0,0
t955,0,0.002
t956,0,0.015
t957,0,0.027
t958,0,0.038
t959,0,0.053
t960,0,0.08
t961,0.095,0.12
t962,0.403,0.202
t963,0.657,0.41
t964,0.777,0.577
t965,0.822,0.683
t966,0.794,0.799
t967,0.609,0.893
t968,0.412,0.933
t969,0.238,0.928
t970,0.056,0.856
t971,0,0.791
t972,0,0.701
t973,0,0.583
t974,0,0.451
t975,0,0.334
t976,0,0.249
t977,0,0.205
t978,0,0.216
t979,0,0.262
t980,0,0.294
t981,0,0.314
t982,0,0.341
t983,0,0.358
t984,0,0.339
t985,0.089,0.258
t986,0.241,0.219
t987,0.339,0.205
t988,0.434,0.136
t989,0.529,0.08
t990,0.616,0.038
t991,0.665,0.01
t992,0.575,0
t993,0.352,0
t994,0.088,0.031
t995,0,0.1
t996,0,0.07
t997,0,0.008
t998,0,0
t999,0,0.027
t1000,0,0.112
t1001,0,0.171
t1002,0,0.225
t1003,0,0.233
t1004,0,0.188
t1005,0,0.144
t1006,0,0.107
t1007,0,0.082
t1008,0.001,0.072
t1009,0.248,0.047
t1010,0.519,0.018
t1011,0.714,0.012
t1012,0.832,0.012
t1013,0.882,0.008
t1014,0.868,0.004
t1015,0.789,0.002
t1016,0.639,0.002
t1017,0.412,0.006
t1018,0.12,0.022
t1019,0,0.09
t1020,0,0.158
t1021,0,0.22
t1022,0,0.278
t1023,0,0.32
t1024,0,0.343
t1025,0,0.361
t1026,0,0.362
t1027,0,0.338
t1028,0,0.328
t1029,0,0.379
t1030,0,0.45
t1031,0,0.488
t1032,0.001,0.488
t1033,0.156,0.407
t1034,0.383,0.32
t1035,0.601,0.42
t1036,0.711,0.532
t1037,0.776,0.599
t1038,0.769,0.655
t1039,0.673,0.695
t1040,0.517,0.727
t1041,0.28,0.725
t1042,0.065,0.662
t1043,0,0.671
t1044,0,0.646
t1045,0,0.672
t1046,0,0.732
t1047,0,0.717
t1048,0,0.695
t1049,0,0.663
t1050,0,0.639
t1051,0,0.75
t1052,0,0.918
t1053,0,0.938
t1054,0,0.908
t1055,0,0.895
t1056,0.001,0.811
t1057,0.182,0.799
t1058,0.437,0.865
t1059,0.565,0.872
t1060,0.677,0.877
t1061,0.744,0.883
t1062,0.75,0.895
t1063,0.666,0.901
t1064,0.573,0.896
t1065,0.354,0.878
t1066,0.09,0.819
t1067,0,0.686
t1068,0,0.524
t1069,0,0.396
t1070,0,0.291
t1071,0,0.201
t1072,0,0.138
t1073,0,0.1
t1074,0,0.079
t1075,0,0.076
t1076,0,0.078
t1077,0,0.076
t1078,0,0.063
t1079,0,0.042
t1080,0.005,0.019
t1081,0.308,0.003
t1082,0.572,0.003
t1083,0.761,0.013
t1084,0.877,0.027
t1085,0.9,0.041
t1086,0.9,0.051
t1087,0.835,0.055
t1088,0.69,0.05
t1089,0.468,0.04
t1090,0.169,0.032
t1091,0,0.042
t1092,0,0.051
t1093,0,0.073
t1094,0,0.129
t1095,0,0.232
t1096,0,0.362
