t,s,w
t1256,0.453,0.036
t1257,0.217,0.043
t1258,0.043,0.04
t1259,0,0.031
t1260,0,0.04
t1261,0,0.059
t1262,0,0.079
t1263,0,0.084
t1264,0,0.068
t1265,0,0.057
t1266,0,0.059
t1267,0,0.077
t1268,0,0.107
t1269,0,0.152
t1270,0,0.144
t1271,0,0.097
t1272,0.012,0.076
t1273,0.139,0.059
t1274,0.3,0.07
t1275,0.382,0.094
t1276,0.453,0.1
t1277,0.482,0.068
t1278,0.459,0.041
t1279,0.436,0.029
t1280,0.352,0.021
t1281,0.109,0.014
t1282,0.052,0.004
t1283,0.001,0.001
t1284,0,0.001
t1285,0,0.005
t1286,0,0.009
t1287,0,0.005
t1288,0,0.001
t1289,0,0.014
t1290,0,0.044
t1291,0,0.078
t1292,0,0.113
t1293,0,0.139
t1294,0,0.144
t1295,0,0.147
t1296,0.017,0.111
t1297,0.128,0.034
t1298,0.347,0.011
t1299,0.535,0.002
t1300,0.647,0.001
t1301,0.678,0
t1302,0.693,0
t1303,0.637,0
t1304,0.519,0
t1305,0.304,0
t1306,0.115,0
t1307,0.002,0
t1308,0,0.003
t1309,0,0.011
t1310,0,0.021
t1311,0,0.047
t1312,0,0.053
t1313,0,0.03
t1314,0,0.004
t1315,0,0.015
t1316,0,0.057
t1317,0,0.085
t1318,0,0.067
t1319,0,0.053
t1320,0.013,0.058
t1321,0.176,0.027
t1322,0.401,0.008
t1323,0.542,0.001
t1324,0.603,0.001
t1325,0.58,0.004
t1326,0.543,0.006
t1327,0.524,0.008
t1328,0.409,0.009
t1329,0.293,0.016
t1330,0.108,0.006
t1331,0.002,0
t1332,0,0.001
t1333,0,0.007
t1334,0,0.02
t1335,0,0.025
t1336,0,0.034
t1337,0,0.061
t1338,0,0.102
t1339,0,0.155
t1340,0,0.2
t1341,0,0.232
t1342,0,0.251
t1343,0,0.241
t1344,0.009,0.201
t1345,0.091,0.148
t1346,0.203,0.138
t1347,0.295,0.084
t1348,0.324,0.063
t1349,0.349,0.046
t1350,0.359,0.031
t1351,0.312,0.017
t1352,0.266,0.015
t1353,0.192,0.018
t1354,0.068,0.023
t1355,0.001,0.009
t1356,0,0.015
t1357,0,0.058
t1358,0,0.076
t1359,0,0.086
t1360,0,0.119
t1361,0,0.137
t1362,0,0.103
t1363,0,0.08
t1364,0,0.081
t1365,0,0.1
t1366,0,0.112
t1367,0,0.122
t1368,0.005,0.135
t1369,0.062,0.105
t1370,0.164,0.088
t1371,0.271,0.053
t1372,0.349,0.034
t1373,0.395,0.029
t1374,0.538,0.024
t1375,0.471,0.012
t1376,0.369,0.006
t1377,0.208,0.002
t1378,0.073,0
t1379,0.002,0
t1380,0,0
t1381,0,0.001
t1382,0,0.005
t1383,0,0.003
t1384,0,0.001
t1385,0,0.006
t1386,0,0.003
t1387,0,0.004
t1388,0,0.005
t1389,0,0.004
t1390,0,0.004
t1391,0,0.006
t1392,0.019,0.015
t1393,0.141,0.008
t1394,0.26,0.011
t1395,0.392,0.018
t1396,0.452,0.025
t1397,0.416,0.023
t1398,0.51,0.021
t1399,0.436,0.023
t1400,0.383,0.033
t1401,0.228,0.043
t1402,0.078,0.034
t1403,0.002,0.02
t1404,0,0.017
t1405,0,0.027
t1406,0,0.042
t1407,0,0.058
t1408,0,0.075
t1409,0,0.085
t1410,0,0.085
t1411,0,0.074
