t,s,w
t1274,0.415,0.061
t1275,0.64,0.1
t1276,0.771,0.134
t1277,0.837,0.186
t1278,0.832,0.248
t1279,0.736,0.312
t1280,0.612,0.391
t1281,0.456,0.424
t1282,0.255,0.364
t1283,0.058,0.237
t1284,0,0.228
t1285,0,0.243
t1286,0,0.261
t1287,0,0.259
t1288,0,0.205
t1289,0,0.166
t1290,0,0.106
t1291,0,0.045
t1292,0,0.038
t1293,0,0.053
t1294,0,0.067
t1295,0,0.084
t1296,0,0.096
t1297,0.15,0.104
t1298,0.399,0.311
t1299,0.635,0.449
t1300,0.775,0.56
t1301,0.833,0.659
t1302,0.83,0.72
t1303,0.795,0.759
t1304,0.71,0.778
t1305,0.57,0.746
t1306,0.363,0.668
t1307,0.1,0.559
t1308,0,0.446
t1309,0,0.342
t1310,0,0.245
t1311,0,0.179
t1312,0,0.136
t1313,0,0.126
t1314,0,0.101
t1315,0,0.069
t1316,0,0.054
t1317,0,0.049
t1318,0,0.041
t1319,0,0.034
t1320,0.001,0.035
t1321,0.144,0.036
t1322,0.375,0.156
t1323,0.586,0.407
t1324,0.647,0.599
t1325,0.644,0.726
t1326,0.624,0.785
t1327,0.564,0.819
t1328,0.419,0.824
t1329,0.254,0.76
t1330,0.149,0.589
t1331,0.041,0.433
t1332,0,0.355
t1333,0,0.295
t1334,0,0.225
t1335,0,0.162
t1336,0,0.141
t1337,0,0.116
t1338,0,0.125
t1339,0,0.12
t1340,0,0.127
t1341,0,0.12
t1342,0,0.136
t1343,0,0.129
t1344,0,0.115
t1345,0.103,0.072
t1346,0.294,0.118
t1347,0.389,0.236
t1348,0.363,0.413
t1349,0.455,0.561
t1350,0.563,0.732
t1351,0.463,0.818
t1352,0.313,0.82
t1353,0.209,0.765
t1354,0.129,0.681
t1355,0.032,0.519
t1356,0,0.395
t1357,0,0.295
t1358,0,0.169
t1359,0,0.122
t1360,0,0.112
t1361,0,0.13
t1362,0,0.136
t1363,0,0.111
t1364,0,0.093
t1365,0,0.078
t1366,0,0.058
t1367,0,0.034
t1368,0,0.029
t1369,0.07,0.016
t1370,0.231,0.03
t1371,0.387,0.149
t1372,0.443,0.305
t1373,0.446,0.476
