t,s,w
t1086,0.105,0.225
t1087,0.055,0.168
t1088,0.113,0.16
t1089,0.031,0.178
t1090,0,0.185
t1091,0,0.201
t1092,0,0.235
t1093,0,0.274
t1094,0,0.301
t1095,0,0.356
t1096,0,0.391
t1097,0,0.386
t1098,0,0.388
t1099,0,0.415
t1100,0,0.406
t1101,0,0.438
t1102,0,0.448
t1103,0.004,0.474
t1104,0.144,0.311
t1105,0.288,0.311
t1106,0.564,0.391
t1107,0.765,0.347
t1108,0.801,0.234
t1109,0.735,0.231
t1110,0.674,0.281
t1111,0.454,0.316
t1112,0.245,0.384
t1113,0.083,0.421
t1114,0.001,0.393
t1115,0,0.346
t1116,0,0.283
t1117,0,0.263
t1118,0,0.282
t1119,0,0.317
t1120,0,0.348
t1121,0,0.39
t1122,0,0.41
t1123,0,0.413
t1124,0,0.364
t1125,0,0.345
t1126,0,0.337
t1127,0.008,0.297
t1128,0.19,0.136
t1129,0.456,0.112
t1130,0.64,0.096
t1131,0.754,0.056
t1132,0.798,0.042
t1133,0.781,0.049
t1134,0.57,0.041
t1135,0.362,0.054
t1136,0.222,0.112
t1137,0.097,0.154
t1138,0.002,0.362
t1139,0,0.435
t1140,0,0.326
t1141,0,0.288
t1142,0,0.243
t1143,0,0.251
t1144,0,0.236
t1145,0,0.22
t1146,0,0.231
t1147,0,0.239
t1148,0,0.208
t1149,0,0.141
t1150,0,0.18
t1151,0,0.282
t1152,0.016,0.294
t1153,0.04,0.293
t1154,0.066,0.304
t1155,0.089,0.337
t1156,0.103,0.34
t1157,0.108,0.366
t1158,0.143,0.413
t1159,0.076,0.337
t1160,0.04,0.208
t1161,0.012,0.232
t1162,0,0.323
t1163,0,0.345
t1164,0,0.312
t1165,0,0.244
t1166,0,0.13
t1167,0,0.015
t1168,0,0.011
t1169,0,0.009
t1170,0,0.005
t1171,0,0.043
t1172,0,0.137
t1173,0,0.194
t1174,0,0.253
t1175,0,0.247
t1176,0.079,0.282
t1177,0.261,0.376
t1178,0.366,0.466
t1179,0.35,0.518
t1180,0.43,0.487
t1181,0.382,0.436
t1182,0.329,0.41
t1183,0.269,0.364
t1184,0.208,0.3
t1185,0.066,0.228
t1186,0.002,0.182
t1187,0,0.133
t1188,0,0.073
t1189,0,0.054
t1190,0,0.068
t1191,0,0.099
t1192,0,0.123
t1193,0,0.12
t1194,0,0.112
t1195,0,0.095
t1196,0,0.068
t1197,0,0.054
t1198,0,0.058
t1199,0,0.068
t1200,0.054,0.068
t1201,0.152,0.089
t1202,0.228,0.161
t1203,0.269,0.252
t1204,0.261,0.155
t1205,0.286,0.07
t1206,0.344,0.25
t1207,0.215,0.323
t1208,0.135,0.41
t1209,0.066,0.437
t1210,0.001,0.233
t1211,0,0.274
t1212,0,0.349
t1213,0,0.352
t1214,0,0.383
t1215,0,0.526
t1216,0,0.535
t1217,0,0.478
t1218,0,0.415
t1219,0,0.466
t1220,0,0.501
t1221,0,0.557
t1222,0,0.392
t1223,0,0.334
t1224,0.032,0.259
t1225,0.089,0.203
t1226,0.136,0.288
t1227,0.167,0.311
t1228,0.189,0.256
t1229,0.159,0.186
t1230,0.107,0.178
t1231,0.077,0.208
t1232,0.046,0.216
t1233,0.039,0.211
t1234,0,0.205
t1235,0,0.211
t1236,0,0.155
t1237,0,0.167
t1238,0,0.162
t1239,0,0.194
t1240,0,0.188
t1241,0,0.178
t1242,0,0.182
t1243,0,0.192
t1244,0,0.223
t1245,0,0.243
t1246,0,0.21
t1247,0,0.151
t1248,0.036,0.121
t1249,0.146,0.105
t1250,0.265,0.112
t1251,0.328,0.121
t1252,0.359,0.139
t1253,0.293,0.164
t1254,0.259,0.194
t1255,0.203,0.225
t1256,0.14,0.226
t1257,0.057,0.201
t1258,0.002,0.185
t1259,0,0.186
t1260,0,0.147
t1261,0,0.112
t1262,0,0.101
t1263,0,0.083
t1264,0,0.084
t1265,0,0.124
t1266,0,0.197
t1267,0,0.289
t1268,0,0.32
t1269,0,0.275
t1270,0,0.189
t1271,0.001,0.139
t1272,0.074,0.076
t1273,0.369,0.057
t1274,0.467,0.084
t1275,0.499,0.061
t1276,0.389,0.039
t1277,0.31,0.043
t1278,0.217,0.064
t1279,0.137,0.095
t1280,0.07,0.103
t1281,0.031,0.129
t1282,0,0.144
t1283,0,0.101
t1284,0,0.05
t1285,0,0.022
t1286,0,0.009
t1287,0,0.008
t1288,0,0.013
t1289,0,0.025
t1290,0,0.037
t1291,0,0.045
t1292,0,0.067
t1293,0,0.103
t1294,0,0.123
t1295,0.012,0.141
t1296,0.192,0.084
t1297,0.452,0.017
t1298,0.634,0.019
t1299,0.747,0.009
t1300,0.792,0.001
t1301,0.782,0
t1302,0.714,0
t1303,0.539,0
t1304,0.332,0
t1305,0.127,0.003
t1306,0.005,0.062
t1307,0,0.214
t1308,0,0.323
t1309,0,0.376
t1310,0,0.328
t1311,0,0.192
t1312,0,0.105
t1313,0,0.048
t1314,0,0.01
t1315,0,0
t1316,0,0
t1317,0,0
t1318,0,0.002
t1319,0.012,0.018
t1320,0.191,0.043
t1321,0.418,0.018
t1322,0.599,0.036
t1323,0.701,0.037
t1324,0.668,0.032
t1325,0.672,0.031
t1326,0.626,0.033
t1327,0.392,0.053
t1328,0.218,0.101
t1329,0.118,0.195
t1330,0.006,0.345
t1331,0,0.431
t1332,0,0.451
t1333,0,0.416
t1334,0,0.342
t1335,0,0.249
t1336,0,0.244
t1337,0,0.214
t1338,0,0.147
t1339,0,0.091
t1340,0,0.083
t1341,0,0.121
t1342,0,0.156
t1343,0.002,0.141
t1344,0.077,0.133
t1345,0.344,0.261
t1346,0.446,0.411
t1347,0.368,0.432
t1348,0.473,0.442
t1349,0.543,0.449
t1350,0.462,0.425
t1351,0.142,0.403
t1352,0.089,0.382
t1353,0.022,0.358
t1354,0,0.295
t1355,0,0.261
t1356,0,0.309
t1357,0,0.323
t1358,0,0.38
t1359,0,0.454
t1360,0,0.464
t1361,0,0.401
t1362,0,0.355
t1363,0,0.335
t1364,0,0.326
t1365,0,0.343
t1366,0,0.413
t1367,0.001,0.464
t1368,0.042,0.432
t1369,0.109,0.39
t1370,0.164,0.387
t1371,0.136,0.236
t1372,0.101,0.116
t1373,0.108,0.105
t1374,0.107,0.09
t1375,0.115,0.127
t1376,0.066,0.184
t1377,0.047,0.2
t1378,0.002,0.178
t1379,0,0.224
t1380,0,0.261
